state_ut,year,month,latitude,longitude,wind,solar,biomass,hydro,air_temp,albedo,clearsky_dhi,clearsky_dni,clearsky_gti,cloud_opacity,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,cluster
J & K,2019,MAY,33.7782,76.5762,0.0,0.0,0.0,44.6,13.90994623655914,0.1438172043010753,52.21370967741935,434.7110215053763,341.2217741935484,21.68413978494624,256.4758064516129,261.8198924731183,253.7083333333333,0.1524193548387097,64.47755376344087,739.4831989247311,1.994489247311828,0
J & K,2019,JUN,33.7782,76.5762,0.0,0.0,0.0,117.31,17.07777777777778,0.1440555555555555,61.96666666666667,416.5138888888889,333.2791666666666,16.67152777777778,260.9958333333333,282.2527777777778,265.3694444444445,0.1116666666666667,65.07083333333334,737.7079166666666,2.112083333333334,0
J & K,2019,JUL,33.7782,76.5762,0.0,0.0,0.0,40.82,19.44489247311828,0.15,69.61021505376344,376.5712365591398,321.505376344086,29.55672043010753,85.8763440860215,191.3185483870968,182.2405913978495,0.348252688172043,83.19798387096775,735.1302419354839,1.229166666666667,0
J & K,2019,AUG,33.7782,76.5762,0.0,0.0,0.0,39.26,19.12903225806452,0.1460752688172043,48.18279569892473,403.3870967741935,325.8534946236559,21.90860215053764,148.8104838709677,208.1397849462365,206.8763440860215,0.2450268817204301,82.78655913978494,736.8862903225806,1.188844086021505,0
J & K,2019,SEP,33.7782,76.5762,0.0,0.0,0.0,29.54,17.95833333333333,0.1386111111111111,46.00555555555555,372.5375,315.5888888888889,13.87236111111111,183.2402777777778,206.3694444444444,220.9013888888889,0.06944444444444445,78.39625000000001,739.755,1.318333333333333,0
J & K,2019,OCT,33.7782,76.5762,0.0,0.0,0.0,26.31,11.48387096774194,0.1348387096774194,33.6236559139785,362.8427419354838,297.3991935483871,10.18844086021505,245.2325268817204,192.5336021505376,238.5403225806452,0.04811827956989247,68.00470430107526,742.6072580645161,1.598252688172043,0
J & K,2019,NOV,33.7782,76.5762,0.0,0.0,0.0,39.3,3.866666666666667,0.2075555555555555,27.87222222222222,332.6041666666667,264.175,31.94347222222222,111.7930555555556,113.5166666666667,141.0847222222222,0.2920833333333334,71.03916666666666,742.4338888888889,1.990138888888889,0
J & K,2019,DEC,33.7782,76.5762,0.0,0.0,0.0,18.23,-3.645161290322581,0.3328494623655914,20.14381720430108,347.239247311828,257.4610215053763,14.02163978494624,260.3024193548387,138.8951612903226,211.4771505376344,0.1619623655913978,52.54233870967742,741.290188172043,2.057795698924731,0
J & K,2020,JAN,33.7782,76.5762,0.0,0.0,0.0,0.0,-3.672043010752688,0.4045698924731183,29.23252688172043,322.1317204301075,256.7970430107527,34.55282258064516,143.2647849462365,114.9354838709677,153.7836021505376,0.2979838709677419,65.3497311827957,739.1643817204301,1.906720430107527,0
J & K,2020,FEB,33.7782,76.5762,0.0,0.0,0.0,0.0,0.271551724137931,0.2609195402298851,34.85632183908046,365.4166666666667,299.0675287356322,16.55186781609195,255.5402298850575,181.7471264367816,238.3060344827586,0.06379310344827586,50.4808908045977,741.2313218390805,1.791810344827586,0
J & K,2020,MAR,33.7782,76.5762,0.0,0.0,0.0,0.0,3.950268817204301,0.2394623655913979,44.16129032258065,383.4086021505377,324.7540322580645,31.33064516129032,163.6586021505376,180.9462365591398,203.1801075268817,0.3603494623655915,65.19032258064516,739.6787634408602,1.629166666666667,0
J & K,2020,APR,33.7782,76.5762,0.0,0.0,0.0,0.0,9.530555555555555,0.1775555555555555,48.83611111111111,413.1736111111111,339.7680555555556,26.05902777777778,192.6666666666667,229.9291666666667,238.7680555555555,0.1726388888888889,65.98083333333332,740.6894444444445,1.625694444444445,0
J & K,2020,MAY,33.7782,76.5762,0.0,0.0,0.0,0.0,14.41801075268817,0.1438172043010753,51.08467741935484,435.5954301075269,340.375,29.58400537634409,254.8575268817204,261.2379032258065,253.622311827957,0.1845430107526882,67.52284946236558,739.3236559139785,1.804032258064516,0
J & K,2020,JUN,33.7782,76.5762,0.0,0.0,0.0,56.9,17.61111111111111,0.1420555555555555,63.26666666666667,411.5388888888889,329.5986111111111,22.74569444444444,236.1291666666667,268.6944444444445,250.3416666666667,0.1118055555555556,71.08708333333333,736.9925,1.568611111111111,0
J & K,2020,JUL,33.7782,76.5762,0.0,0.95,0.0,0.0,19.78360215053764,0.15,58.32930107526882,409.2715053763441,328.7244623655914,30.14220430107527,176.5322580645161,246.4959677419355,233.5752688172043,0.1752688172043011,75.96693548387097,736.3631720430106,1.396908602150537,0
J & K,2020,AUG,33.7782,76.5762,0.0,0.97,0.0,0.0,20.08602150537634,0.145752688172043,45.98655913978494,406.5470430107527,325.8077956989247,42.15201612903225,107.8817204301075,177.3427419354839,174.8077956989247,0.3776881720430108,83.9864247311828,736.1298387096774,1.222715053763441,0
J & K,2020,SEP,33.7782,76.5762,0.0,0.0,0.0,0.0,17.54305555555555,0.1393333333333333,34.12638888888889,410.8569444444444,326.3708333333333,10.94305555555556,305.7,252.4333333333333,282.5319444444444,0.07361111111111111,66.25999999999999,739.0238888888888,1.479027777777778,0
J & K,2020,OCT,33.7782,76.5762,0.0,0.0,0.0,0.0,12.83333333333333,0.1390322580645161,28.88844086021505,384.4663978494623,304.9771505376344,2.043951612903226,350.7298387096774,228.9354838709677,292.1962365591398,0.01209677419354839,52.84986559139785,740.6915322580645,1.629166666666667,0
J & K,2020,NOV,33.7782,76.5762,0.0,1.2,0.0,0.0,4.188888888888889,0.1818888888888889,32.05972222222222,319.3388888888889,260.2486111111111,21.02861111111111,195.8152777777778,140.2138888888889,189.9111111111111,0.1265277777777778,60.27666666666666,742.9344444444445,1.870694444444445,0
J & K,2020,DEC,33.7782,76.5762,0.0,1.23,0.0,0.0,-2.293010752688172,0.2262903225806452,25.40322580645161,319.7056451612903,247.627688172043,18.01209677419355,221.0188172043011,130.2997311827957,193.0631720430108,0.1397849462365591,60.25981182795699,740.8698924731182,2.124193548387097,0
J & K,2021,JAN,33.7782,76.5762,0.0,1.23,0.0,20.4,-2.880376344086022,0.2689247311827957,29.92069892473118,326.127688172043,259.9905913978495,15.4508064516129,244.7540322580645,146.1962365591398,213.1155913978495,0.2219086021505376,51.26236559139785,739.639247311828,2.090725806451613,0
J & K,2021,FEB,33.7782,76.5762,0.0,1.23,0.0,20.4,1.75297619047619,0.1925,38.38988095238095,347.8824404761905,292.4806547619048,17.77098214285714,224.3690476190476,175.046130952381,225.6279761904762,0.109672619047619,56.62619047619048,740.8522321428571,1.754910714285714,0
J & K,2021,MAR,33.7782,76.5762,0.0,1.59,0.0,21.1655,6.587365591397849,0.1943010752688172,56.92069892473118,342.4623655913978,313.7513440860215,29.53682795698925,170.7405913978495,192.8481182795699,216.6787634408602,0.2004032258064516,63.98951612903225,740.6567204301075,2.054435483870968,0
J & K,2021,APR,33.7782,76.5762,0.0,1.71,0.0,29.1982,8.627777777777778,0.1666111111111111,54.24583333333333,399.7291666666667,338.9208333333333,33.77958333333333,197.55,223.0819444444444,232.1875,0.2291666666666667,62.25680555555556,740.5130555555556,2.028611111111111,0
J & K,2021,MAY,33.7782,76.5762,0.0,0.0,0.0,63.2,13.67204301075269,0.1439247311827957,57.63709677419355,414.9086021505377,337.3440860215054,27.78387096774194,231.4274193548387,262.8454301075269,255.1518817204301,0.1556451612903226,69.5271505376344,738.6694892473118,1.744623655913978,0
J & K,2021,JUN,33.7782,76.5762,0.0,0.0,0.0,57.8,17.81388888888889,0.142,67.53333333333333,399.775,331.2722222222222,24.6425,253.8972222222222,286.8986111111111,269.4916666666667,0.09652777777777778,69.50916666666666,736.8680555555555,1.672777777777778,0
J & K,2021,JUL,33.7782,76.5762,0.0,0.0,0.0,52.9,19.57661290322581,0.15,60.74731182795699,399.3037634408602,324.5739247311828,44.14005376344085,117.2137096774194,186.2567204301075,176.4287634408602,0.4450268817204301,82.75739247311827,736.0025537634409,1.343279569892473,0
J & K,2021,AUG,33.7782,76.5762,0.0,0.0,0.0,38.9,18.98521505376344,0.145752688172043,54.32795698924731,392.1518817204301,327.0067204301075,26.00362903225806,184.7137096774194,240.755376344086,239.7755376344086,0.08413978494623656,80.00094086021505,737.3658602150537,1.304569892473118,0
J & K,2021,SEP,33.7782,76.5762,0.0,0.0,0.0,37.4,17.88194444444444,0.1389444444444445,39.10138888888889,388.9486111111111,317.8944444444444,28.76722222222222,160.975,192.225,205.0861111111111,0.1618055555555556,82.50083333333333,739.6781944444446,1.274583333333333,0
J & K,2021,OCT,33.7782,76.5762,0.0,0.0,0.0,31.4,12.34408602150538,0.1555376344086022,31.38575268817204,375.133064516129,301.9126344086022,15.84059139784946,276.2930107526882,197.2311827956989,246.6572580645161,0.1235215053763441,63.13494623655914,741.0483870967741,1.800806451612903,0
J & K,2021,NOV,33.7782,76.5762,0.0,0.0,0.0,15.5894,5.833333333333333,0.1467222222222222,24.37638888888889,356.0055555555555,274.7291666666667,3.776527777777777,325.8055555555555,178.7486111111111,260.3458333333334,0.004305555555555556,52.50055555555556,741.4844444444445,1.606666666666667,0
J & K,2021,DEC,33.7782,76.5762,0.0,0.0,0.0,11.947600000000001,-0.09543010752688172,0.1661290322580645,25.125,322.991935483871,249.1599462365591,15.17486559139785,221.2755376344086,134.2083333333333,197.8252688172043,0.04596774193548388,59.93454301075269,741.7112903225806,1.853091397849463,0
J & K,2022,JAN,33.7782,76.5762,0.0,0.0,0.0,0.0,-1.69489247311828,0.3762903225806452,26.55645161290322,331.236559139785,258.8118279569892,36.81559139784946,118.127688172043,104.875,135.9327956989247,0.3237903225806452,68.88010752688173,738.7243279569893,1.979569892473118,0
J & K,2022,FEB,33.7782,76.5762,0.0,0.0,0.0,0.0,0.01488095238095238,0.2858333333333333,36.90773809523809,354.2544642857143,294.516369047619,23.59642857142857,203.641369047619,168.5967261904762,214.2901785714286,0.1517857142857143,59.51473214285714,737.8434523809524,1.817261904761905,0
J & K,2022,MAR,33.7782,76.5762,0.0,0.0,0.0,0.0,7.879032258064516,0.1829032258064516,45.75268817204301,380.877688172043,325.8373655913978,16.04448924731183,283.3064516129032,238.3172043010753,276.1263440860215,0.06129032258064517,54.27768817204301,741.0130376344085,2.159005376344086,0
J & K,2022,APR,33.7782,76.5762,0.0,0.0,0.0,0.0,13.81527777777778,0.144,59.37777777777778,385.2791666666666,336.1125,20.44347222222222,263.5652777777778,264.9736111111111,279.9319444444445,0.08388888888888889,56.56444444444445,740.5908333333334,2.150277777777778,0
J & K,2022,MAY,33.7782,76.5762,0.0,0.0,0.0,0.0,16.30510752688172,0.1412903225806452,72.3252688172043,374.766129032258,332.0201612903226,26.8510752688172,220.8521505376344,265.380376344086,260.5524193548387,0.1119623655913978,64.05201612903225,737.5392473118279,2.128091397849462,0
J & K,2022,JUN,33.7782,76.5762,0.0,0.0,0.0,0.0,18.22361111111111,0.1447222222222222,72.71111111111111,387.5180555555556,329.8055555555555,30.32819444444444,220.3736111111111,258.6236111111111,243.5916666666667,0.1638888888888889,65.37125,736.8954166666666,1.956527777777778,0
J & K,2022,JUL,33.7782,76.5762,0.0,0.0,0.0,0.0,19.77284946236559,0.1496774193548387,63.42338709677419,387.9247311827957,321.0954301075269,54.71680107526882,52.05779569892473,148.1586021505376,142.0524193548387,0.3631720430107527,87.69099462365591,737.2997311827957,1.268413978494624,0
J & K,2022,AUG,33.7782,76.5762,0.0,0.0,0.0,0.0,19.59005376344086,0.1447849462365591,44.03091397849462,414.5551075268817,327.3655913978495,38.00766129032258,128.7190860215054,193.1344086021505,190.1451612903226,0.2430107526881721,84.90954301075269,737.6505376344086,1.221236559139785,0
J & K,2022,SEP,33.7782,76.5762,0.0,0.0,0.0,0.0,17.01388888888889,0.1379444444444445,39.52777777777778,392.2027777777778,320.5777777777778,20.03013888888889,208.0597222222222,208.9111111111111,226.925,0.1394444444444445,78.63305555555556,739.0858333333334,1.32875,0
J & K,2022,OCT,33.7782,76.5762,0.0,0.0,0.0,0.0,11.63306451612903,0.1384408602150538,31.05645161290322,377.1061827956989,303.1814516129032,10.44731182795699,312.7379032258065,209.4811827956989,265.622311827957,0.04556451612903226,62.59422043010753,742.1448924731184,1.803091397849462,0
J & K,2022,NOV,33.7782,76.5762,0.0,0.0,0.0,0.0,3.523611111111111,0.1783888888888889,28.20555555555556,341.2333333333333,269.2458333333333,17.29333333333333,239.225,147.4319444444444,207.85,0.08569444444444445,58.48013888888889,742.4431944444444,2.24375,0
J & K,2022,DEC,33.7782,76.5762,0.0,0.0,0.0,0.0,-0.5954301075268817,0.1601612903225806,20.5752688172043,342.5349462365592,255.7083333333333,11.35698924731183,259.3534946236559,140.1586021505376,213.0577956989247,0.05846774193548387,58.20443548387097,740.8635752688172,1.707392473118279,0
J & K,2023,JAN,33.7782,76.5762,0.0,0.0,0.0,16.12,-2.901881720430108,0.2983870967741936,31.44354838709678,314.5322580645162,254.4220430107527,30.40322580645161,135.3024193548387,110.7123655913979,147.8575268817204,0.3102150537634409,65.9587365591398,740.4560483870969,2.091801075268817,0
J & K,2023,FEB,33.7782,76.5762,0.0,0.0,0.0,22.17,2.421130952380953,0.2453571428571429,36.49107142857143,352.4672619047619,292.9702380952381,25.91622023809524,207.5208333333333,168.2544642857143,214.4300595238095,0.09598214285714286,54.97708333333333,741.16875,2.151041666666667,0
J & K,2023,MAR,33.7782,76.5762,0.0,0.0,0.0,27.88,6.254032258064516,0.1766129032258065,42.43817204301075,385.366935483871,323.6290322580645,31.16008064516129,184.6747311827957,189.5685483870968,215.2943548387097,0.1573924731182796,68.1127688172043,740.7895161290323,1.59005376344086,0
J & K,2023,APR,33.7782,76.5762,0.0,0.0,0.0,39.958600000000004,10.05555555555556,0.1626666666666667,48.31944444444444,415.6013888888889,341.3291666666667,29.85444444444445,220.0194444444444,234.5569444444444,244.4388888888889,0.1959722222222222,65.12333333333333,740.2806944444444,1.826388888888889,0
J & K,2023,MAY,33.7782,76.5762,0.0,0.0,0.0,61.0248,12.74059139784946,0.1501075268817204,56.93010752688172,421.138440860215,339.6989247311828,35.99072580645161,179.0739247311828,230.0833333333333,222.8763440860215,0.2790322580645161,69.0725806451613,739.5743279569894,1.906989247311828,0
J & K,2023,JUN,33.7782,76.5762,0.0,0.0,0.0,66.8802,17.78611111111111,0.1425555555555555,67.11527777777778,399.5888888888889,328.8041666666667,32.06541666666666,152.9263888888889,233.325,219.2125,0.2806944444444444,75.93763888888888,737.1823611111112,1.424166666666667,0
J & K,2023,JUL,33.7782,76.5762,0.0,0.0,0.0,59.89863,19.34408602150538,0.15,55.38978494623656,413.8158602150538,326.6908602150538,34.99220430107527,159.8682795698925,221.0833333333333,210.6008064516129,0.4842741935483871,84.90577956989247,737.1663978494624,1.301075268817204,0
J & K,2023,AUG,33.7782,76.5762,0.0,0.0,0.0,31.82438000000001,20.01612903225806,0.1451075268817204,54.64784946236559,389.3602150537635,325.3736559139785,20.54193548387097,240.0591397849462,262.252688172043,264.0040322580645,0.1719086021505376,82.17284946236559,736.9514784946236,1.306586021505376,0
J & K,2023,SEP,33.7782,76.5762,0.0,0.0,0.0,25.886699999999998,18.06111111111111,0.1399444444444445,42.24305555555556,385.5472222222222,319.8930555555556,17.05236111111111,242.0680555555556,231.5208333333333,253.4138888888889,0.06388888888888888,72.47819444444445,739.6069444444445,1.394305555555555,0
J & K,2023,OCT,33.7782,76.5762,0.0,0.0,0.0,24.8519,11.50403225806452,0.1410215053763441,30.8010752688172,376.0188172043011,301.8010752688172,17.02043010752688,252.9220430107527,191.8481182795699,237.7567204301075,0.0842741935483871,63.71048387096774,742.574193548387,1.815456989247312,0
J & K,2023,NOV,33.7782,76.5762,0.0,0.0,0.0,20.6948,7.016666666666667,0.1506666666666667,25.99583333333333,344.6708333333333,268.8472222222222,24.03680555555556,204.6430555555555,146.6986111111111,199.2333333333333,0.07138888888888889,61.5101388888889,743.5156944444445,1.823333333333333,0
J & K,2023,DEC,33.7782,76.5762,0.0,0.0,0.0,16.3151,2.346774193548387,0.1555376344086022,21.30779569892473,341.0013440860215,255.7069892473118,16.24475806451613,249.0618279569892,141.7862903225806,213.263440860215,0.009811827956989249,58.07352150537634,742.5774193548386,1.94502688172043,0
Punjab,2019,JAN,31.1471,75.3412,0.0,118.3,27.41,78.45,11.58008075370121,0.1981292059219381,65.62987886944818,149.0107671601615,182.064602960969,20.35921938088829,93.41991924629879,110.1870794078062,137.0080753701211,0.102557200538358,81.0971736204576,987.2794078061911,3.262365591397849,0
Punjab,2019,FEB,31.1471,75.3412,0.0,104.34,30.58,19.03,14.19642857142857,0.2,78.42261904761905,179.7291666666667,222.0,23.90758928571428,101.3154761904762,134.4880952380952,157.5535714285714,0.2430059523809524,82.39315476190475,984.526636904762,3.262365591397849,0
Punjab,2019,MAR,31.1471,75.3412,0.0,146.54,29.42,62.68,18.755376344086,0.1804838709677419,89.11827956989248,227.1626344086021,269.986559139785,16.54260752688172,150.1344086021505,194.0443548387097,214.9758064516129,0.04112903225806452,72.33010752688172,982.263306451613,3.262365591397849,0
Punjab,2019,APR,31.1471,75.3412,0.0,141.73,26.32,29.92,26.94166666666667,0.1753333333333333,98.39166666666667,251.6222222222222,291.1569444444444,14.75847222222222,192.1541666666667,248.6847222222222,258.2847222222222,0.07319444444444445,57.41847222222223,976.9826388888889,3.262365591397849,0
Punjab,2019,MAY,31.1471,75.3412,2.54,152.2,32.94,66.28,30.15322580645161,0.1664516129032258,107.9744623655914,260.2782258064516,296.7459677419355,13.75403225806452,208.7069892473118,271.2069892473118,264.1061827956989,0.03091397849462366,46.44852150537634,973.566935483871,3.262365591397849,0
Punjab,2019,JUN,31.1471,75.3412,14.36,145.13,30.62,76.89,33.47083333333333,0.1794444444444444,124.2097222222222,223.1486111111111,282.3986111111111,7.753888888888889,185.9486111111111,274.5027777777778,260.2736111111111,0.02833333333333333,48.08944444444445,968.8568055555556,3.262365591397849,0
Punjab,2019,JUL,31.1471,75.3412,0.0,118.3,27.41,78.45,30.29301075268817,0.1906451612903226,136.7002688172043,163.2943548387097,254.3924731182796,13.03198924731183,94.32795698924731,213.4569892473118,205.5725806451613,0.2888440860215054,77.52741935483871,967.4604838709677,3.262365591397849,0
Punjab,2019,AUG,31.1471,75.3412,0.0,124.46,29.25,75.63,29.95430107526882,0.1945698924731183,105.2930107526882,230.0174731182796,275.5537634408602,15.45120967741936,122.2916666666667,218.2217741935484,217.9341397849462,0.2704301075268817,81.84193548387097,969.9146505376344,3.262365591397849,0
Punjab,2019,SEP,31.1471,75.3412,0.0,115.72,25.86,85.01,29.22777777777778,0.1959444444444444,105.3347222222222,181.2319444444445,248.3138888888889,9.244166666666667,98.65555555555555,194.3972222222222,202.6652777777778,0.06430555555555556,81.46541666666667,974.4988888888888,3.262365591397849,0
Punjab,2019,OCT,31.1471,75.3412,0.0,109.38,30.73,37.74,24.82930107526882,0.1903225806451613,85.63440860215054,172.8991935483871,223.9260752688172,7.970564516129032,114.3064516129032,169.489247311828,191.0389784946236,0.005241935483870968,72.7377688172043,981.0442204301075,3.262365591397849,0
Punjab,2019,NOV,31.1471,75.3412,1.53,121.0,29.9,60.25,18.98055555555555,0.1880555555555556,65.83055555555555,169.4111111111111,198.8569444444445,18.81708333333333,92.04722222222222,118.5152777777778,142.7819444444444,0.09972222222222221,77.44277777777778,983.9549999999999,3.262365591397849,0
Punjab,2019,DEC,31.1471,75.3412,0.0,55.39,39.01,52.68,11.09139784946237,0.2070430107526882,51.24193548387097,193.7486559139785,198.2661290322581,20.36706989247312,67.95564516129032,88.69489247311827,108.2365591397849,0.03884408602150537,88.33400537634408,986.923252688172,3.262365591397849,0
Punjab,2020,JAN,31.1471,75.3412,0.0,82.46,41.76,46.23,11.23118279569892,0.1978494623655914,61.37903225806452,170.9126344086021,193.510752688172,21.80201612903226,87.0,103.0819892473118,127.3897849462366,0.08588709677419355,85.55631720430108,985.8635752688172,3.262365591397849,0
Punjab,2020,FEB,31.1471,75.3412,0.0,114.06,51.2,45.28,15.11063218390805,0.2047701149425288,75.44252873563218,196.941091954023,231.0,9.67801724137931,146.7183908045977,160.1882183908046,194.6091954022988,0.09181034482758621,78.4669540229885,985.2966954022988,3.262365591397849,0
Punjab,2020,MAR,31.1471,75.3412,0.0,115.63,30.36,30.63,18.94623655913978,0.1791397849462366,88.41263440860214,224.9422043010753,267.1706989247312,19.96518817204301,144.6572580645161,182.9543010752688,203.260752688172,0.1696236559139785,78.16115591397849,981.7030913978494,3.262365591397849,0
Punjab,2020,APR,31.1471,75.3412,0.0,115.63,30.36,30.63,25.07361111111111,0.1754444444444444,88.50277777777778,279.9958333333333,299.6444444444444,19.38555555555556,197.4,245.1847222222222,254.1847222222222,0.08305555555555555,63.34055555555555,978.8075,3.262365591397849,0
Punjab,2020,MAY,31.1471,75.3412,0.0,135.24,55.41,9.84,29.2997311827957,0.1670430107526882,106.1532258064516,262.9959677419355,295.0927419354838,30.74059139784946,186.2594086021505,258.1129032258065,250.7876344086021,0.1044354838709678,55.20147849462366,973.8047043010752,3.262365591397849,0
Punjab,2020,JUN,31.1471,75.3412,0.0,128.87,47.46,260.84,31.24444444444444,0.1787777777777778,127.9791666666667,206.0972222222222,272.3486111111111,21.94375,154.05,254.4319444444444,241.2763888888889,0.02402777777777778,65.14291666666666,969.6859722222223,3.262365591397849,0
Punjab,2020,JUL,31.1471,75.3412,0.0,130.92,41.41,6.16,30.68682795698925,0.1903225806451613,125.1451612903226,204.1048387096774,271.0994623655914,28.65564516129032,125.2836021505376,239.1733870967742,229.7661290322581,0.2178763440860215,77.40927419354838,969.0123655913978,3.262365591397849,0
Punjab,2020,AUG,31.1471,75.3412,0.0,116.86,47.1,4.47,30.1491935483871,0.1929032258064516,94.25806451612904,256.9059139784946,282.3306451612903,37.73481182795699,119.2365591397849,212.2110215053764,210.75,0.2157258064516129,82.31653225806451,968.7846774193549,3.262365591397849,0
Punjab,2020,SEP,31.1471,75.3412,0.0,101.24,47.1,4.47,30.43611111111111,0.1963888888888889,90.10972222222222,230.0055555555556,269.2375,19.07472222222222,162.2430555555555,219.5166666666667,236.7805555555556,0.05902777777777778,72.71555555555555,972.8388888888888,3.262365591397849,0
Punjab,2020,OCT,31.1471,75.3412,0.0,103.88,47.1,4.47,24.8239247311828,0.1918817204301075,79.00403225806451,212.4422043010753,247.8709677419355,5.631451612903226,191.6102150537635,202.1612903225806,240.4489247311828,0.0001344086021505376,60.71236559139785,977.7483870967743,3.262365591397849,0
Punjab,2020,NOV,31.1471,75.3412,0.0,78.311833,53.706919,11.535996,17.29583333333333,0.1947222222222222,67.57222222222222,165.3194444444445,197.2208333333333,17.44083333333333,130.6819444444444,135.1944444444445,170.9027777777778,0.04708333333333333,70.62125,985.2070833333333,3.262365591397849,0
Punjab,2020,DEC,31.1471,75.3412,0.0,81.518951,55.517935,45.777918,12.32258064516129,0.2074731182795699,55.54032258064516,177.0241935483871,191.1733870967742,23.47231182795699,105.3938172043011,110.1290322580645,142.4529569892473,0.02379032258064516,82.67432795698925,985.3724462365591,3.262365591397849,0
Punjab,2021,JAN,31.1471,75.3412,0.0,74.1,48.72,43.97,11.57930107526882,0.2048387096774194,64.27688172043011,156.5994623655914,186.1733870967742,34.02284946236559,71.80510752688173,99.63575268817205,119.3575268817204,0.08346774193548387,87.07836021505376,984.4298387096775,3.262365591397849,0
Punjab,2021,FEB,31.1471,75.3412,0.0,105.24,50.43,25.97,16.51934523809524,0.2070833333333333,81.2797619047619,173.1071428571429,219.8690476190476,18.02693452380952,117.6324404761905,153.6026785714286,181.016369047619,0.02217261904761905,82.5703869047619,983.4970238095239,3.262365591397849,0
Punjab,2021,MAR,31.1471,75.3412,0.0,126.21853300000001,49.856091,22.629867,22.2997311827957,0.1824193548387097,103.6048387096774,176.9086021505376,246.4260752688172,22.51693548387097,137.4637096774194,196.6572580645161,216.5564516129032,0.02325268817204301,63.76747311827957,979.8547043010753,3.262365591397849,0
Punjab,2021,APR,31.1471,75.3412,0.0,144.2681578199999,52.08413650000001,12.93769718,26.05555555555556,0.176,101.6097222222222,250.0652777777778,293.0638888888889,31.00083333333333,181.1333333333333,237.1958333333333,245.5430555555556,0.06902777777777779,46.36041666666667,978.0176388888888,3.262365591397849,0
Punjab,2021,MAY,31.1471,75.3412,0.0,129.36,51.95,35.57,29.48118279569892,0.167741935483871,122.1263440860215,216.5913978494624,280.9368279569892,34.62768817204301,149.4569892473118,241.755376344086,234.9905913978495,0.05403225806451614,53.42069892473118,973.396370967742,3.262365591397849,0
Punjab,2021,JUN,31.1471,75.3412,0.0,137.92,51.31,154.59,32.09027777777778,0.1791111111111111,134.9416666666667,189.7625,270.5569444444445,24.8975,152.3,257.5805555555556,245.2583333333333,0.02291666666666667,57.49847222222223,969.4365277777779,3.262365591397849,0
Punjab,2021,JUL,31.1471,75.3412,0.0,125.02,46.71,178.35,30.94354838709678,0.1893548387096774,129.744623655914,187.2083333333333,264.4327956989247,37.11276881720431,93.00268817204301,201.5739247311828,193.3306451612903,0.4318548387096774,77.4616935483871,968.2793010752689,3.262365591397849,0
Punjab,2021,AUG,31.1471,75.3412,0.0,132.95,38.12,178.16,30.29704301075269,0.1936021505376344,121.385752688172,186.8548387096774,263.8508064516129,29.44731182795699,118.9784946236559,222.369623655914,222.1290322580645,0.1178763440860215,81.91129032258064,970.6711021505376,3.262365591397849,0
Punjab,2021,SEP,31.1471,75.3412,0.0,111.89,29.76,224.39,28.79583333333333,0.1929444444444445,80.56111111111112,252.5388888888889,273.4041666666666,34.10708333333333,120.3805555555556,179.0291666666667,189.5333333333333,0.1486111111111111,82.95791666666666,974.4930555555555,3.262365591397849,0
Punjab,2021,OCT,31.1471,75.3412,0.0,125.00545336499995,49.20530300000001,34.754947200000004,25.39247311827957,0.1890322580645162,81.91532258064517,196.3293010752688,239.1451612903226,17.18413978494624,151.4596774193548,184.8198924731183,215.638440860215,0.1104838709677419,73.81706989247311,978.181182795699,3.262365591397849,0
Punjab,2021,NOV,31.1471,75.3412,0.0,125.00545336499995,49.20530300000001,34.754947200000004,17.86527777777778,0.1976111111111111,72.55,154.4166666666667,195.2486111111111,6.641111111111112,140.3597222222222,149.2194444444444,188.8625,0.0002777777777777778,73.11652777777778,982.7844444444445,3.262365591397849,0
Punjab,2021,DEC,31.1471,75.3412,0.0,108.58793259,58.227850999999994,52.7059151,13.21639784946237,0.2062903225806451,56.53225806451613,170.8911290322581,187.3870967741935,19.0116935483871,126.0161290322581,117.8333333333333,156.1827956989247,0.004838709677419355,80.39583333333333,986.9952956989247,3.262365591397849,0
Punjab,2022,JAN,31.1471,75.3412,0.0,82.02,52.95,42.9,11.95564516129032,0.1967741935483871,61.63978494623656,167.005376344086,190.9032258064516,46.17258064516129,43.67607526881721,74.50268817204301,85.95564516129032,0.1537634408602151,91.11693548387096,984.6717741935485,3.262365591397849,0
Punjab,2022,FEB,31.1471,75.3412,0.0,82.02,52.95,42.9,14.72470238095238,0.2027976190476191,74.49702380952381,198.7261904761905,232.2380952380952,18.64985119047619,140.8482142857143,158.2574404761905,190.5357142857143,0.09895833333333333,80.40431547619048,982.2055059523809,3.262365591397849,0
Punjab,2022,MAR,31.1471,75.3412,0.0,169.36,44.36,42.11,23.19220430107527,0.1804838709677419,93.55645161290323,216.1989247311828,266.5188172043011,14.66021505376344,187.8790322580645,222.7970430107527,250.864247311828,0.002688172043010753,72.62163978494624,978.891129032258,3.262365591397849,0
Punjab,2022,APR,31.1471,75.3412,0.0,165.42,51.11,31.43,29.62361111111111,0.1763333333333333,113.0388888888889,218.9263888888889,284.2305555555556,19.13638888888889,191.3513888888889,258.2319444444444,268.6388888888889,0.008055555555555555,45.60013888888889,974.5531944444446,3.262365591397849,0
